model1	model2	auc1	auc2	sig
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.7797738623751388	0.6840066592674805	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.7797738623751388	0.8168188124306326	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7797738623751388	0.7386195893451721	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7797738623751388	0.7945269145394008	False
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	0.7071295782463929	0.7483213096559378	True
gpt-4o-2024-08-06_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.7071295782463929	0.7204273029966703	False
gpt-4o-2024-08-06_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.7071295782463929	0.6571073806881242	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.7071295782463929	0.6840066592674805	False
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.7071295782463929	0.8168188124306326	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7071295782463929	0.7386195893451721	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7071295782463929	0.7945269145394008	True
gpt-4o-2024-08-06_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.7483213096559378	0.7204273029966703	False
gpt-4o-2024-08-06_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.7483213096559378	0.6571073806881242	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.7483213096559378	0.6840066592674805	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.7483213096559378	0.8168188124306326	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7483213096559378	0.7386195893451721	False
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7483213096559378	0.7945269145394008	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.7204273029966703	0.6571073806881242	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.7204273029966703	0.6840066592674805	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.7204273029966703	0.8168188124306326	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7204273029966703	0.7386195893451721	False
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7204273029966703	0.7945269145394008	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6571073806881242	0.6840066592674805	False
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6571073806881242	0.8168188124306326	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6571073806881242	0.7386195893451721	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6571073806881242	0.7945269145394008	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6840066592674805	0.8168188124306326	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6840066592674805	0.7386195893451721	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6840066592674805	0.7945269145394008	True
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.8168188124306326	0.7386195893451721	True
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.8168188124306326	0.7945269145394008	True
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7386195893451721	0.7945269145394008	True
