model1	model2	auc1	auc2	sig
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.5088119073832263	0.6921657236005496	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.5088119073832263	0.625517406184124	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.5088119073832263	0.6953725751252444	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.5088119073832263	0.7174300808220464	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.5088119073832263	0.7134892592877077	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.5088119073832263	0.7087888641387374	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	0.6604119193315753	0.672313328383303	False
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	0.6604119193315753	0.6816202387962892	False
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	0.6604119193315753	0.6609986686125406	False
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.6604119193315753	0.6921657236005496	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.6604119193315753	0.625517406184124	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6604119193315753	0.6953725751252444	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6604119193315753	0.7174300808220464	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6604119193315753	0.7134892592877077	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6604119193315753	0.7087888641387374	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	0.672313328383303	0.6816202387962892	False
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	0.672313328383303	0.6609986686125406	False
gpt-4-turbo-2024-04-09_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.672313328383303	0.6921657236005496	False
gpt-4-turbo-2024-04-09_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.672313328383303	0.625517406184124	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.672313328383303	0.6953725751252444	False
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.672313328383303	0.7174300808220464	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.672313328383303	0.7134892592877077	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.672313328383303	0.7087888641387374	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	0.6816202387962892	0.6609986686125406	False
gpt-4o-2024-08-06_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.6816202387962892	0.6921657236005496	False
gpt-4o-2024-08-06_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.6816202387962892	0.625517406184124	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6816202387962892	0.6953725751252444	False
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6816202387962892	0.7174300808220464	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6816202387962892	0.7134892592877077	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6816202387962892	0.7087888641387374	False
gpt-4o-2024-08-06_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.6609986686125406	0.6921657236005496	True
gpt-4o-2024-08-06_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.6609986686125406	0.625517406184124	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6609986686125406	0.6953725751252444	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6609986686125406	0.7174300808220464	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6609986686125406	0.7134892592877077	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6609986686125406	0.7087888641387374	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.6921657236005496	0.625517406184124	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6921657236005496	0.6953725751252444	False
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6921657236005496	0.7174300808220464	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6921657236005496	0.7134892592877077	False
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6921657236005496	0.7087888641387374	False
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.625517406184124	0.6953725751252444	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.625517406184124	0.7174300808220464	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.625517406184124	0.7134892592877077	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.625517406184124	0.7087888641387374	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6953725751252444	0.7174300808220464	False
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6953725751252444	0.7134892592877077	False
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6953725751252444	0.7087888641387374	False
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7174300808220464	0.7134892592877077	False
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7174300808220464	0.7087888641387374	False
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7134892592877077	0.7087888641387374	False
