model1	model2	auc1	auc2	sig
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.49947106078874304	0.7697151119549501	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.49947106078874304	0.6682142180707809	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.49947106078874304	0.725704597844515	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.49947106078874304	0.8589464639605305	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.49947106078874304	0.786063722161398	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.49947106078874304	0.8688969885111631	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score	0.6786474862683686	0.8279607892050206	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score	0.6786474862683686	0.7528537309847507	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	0.6786474862683686	0.8332247737572239	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.6786474862683686	0.7697151119549501	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.6786474862683686	0.6682142180707809	False
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6786474862683686	0.725704597844515	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6786474862683686	0.8589464639605305	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6786474862683686	0.786063722161398	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6786474862683686	0.8688969885111631	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score	0.8279607892050206	0.7528537309847507	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score	0.8279607892050206	0.8332247737572239	False
gpt-4-turbo-2024-04-09_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.8279607892050206	0.7697151119549501	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.8279607892050206	0.6682142180707809	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.8279607892050206	0.725704597844515	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.8279607892050206	0.8589464639605305	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.8279607892050206	0.786063722161398	True
gpt-4-turbo-2024-04-09_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.8279607892050206	0.8688969885111631	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score	0.7528537309847507	0.8332247737572239	True
gpt-4o-2024-08-06_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.7528537309847507	0.7697151119549501	False
gpt-4o-2024-08-06_zeroshot_baseline_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.7528537309847507	0.6682142180707809	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.7528537309847507	0.725704597844515	False
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.7528537309847507	0.8589464639605305	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7528537309847507	0.786063722161398	True
gpt-4o-2024-08-06_zeroshot_baseline_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7528537309847507	0.8688969885111631	True
gpt-4o-2024-08-06_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	0.8332247737572239	0.7697151119549501	True
gpt-4o-2024-08-06_zeroshot_description_score	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.8332247737572239	0.6682142180707809	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.8332247737572239	0.725704597844515	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.8332247737572239	0.8589464639605305	False
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.8332247737572239	0.786063722161398	True
gpt-4o-2024-08-06_zeroshot_description_score	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.8332247737572239	0.8688969885111631	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	0.7697151119549501	0.6682142180707809	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.7697151119549501	0.725704597844515	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.7697151119549501	0.8589464639605305	True
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.7697151119549501	0.786063722161398	False
Meta-Llama-3.1-70B-Instruct_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.7697151119549501	0.8688969885111631	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	0.6682142180707809	0.725704597844515	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.6682142180707809	0.8589464639605305	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.6682142180707809	0.786063722161398	True
Meta-Llama-3.1-70B-Instruct_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.6682142180707809	0.8688969885111631	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	0.725704597844515	0.8589464639605305	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.725704597844515	0.786063722161398	True
gpt-4-turbo-2024-04-09_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.725704597844515	0.8688969885111631	True
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	0.8589464639605305	0.786063722161398	True
gpt-4-turbo-2024-04-09_zeroshot_description_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.8589464639605305	0.8688969885111631	False
gpt-4o-2024-08-06_zeroshot_baseline_score_sbert	gpt-4o-2024-08-06_zeroshot_description_score_sbert	0.786063722161398	0.8688969885111631	True
